2025-03-23 20:21:32,950 - INFO - Model loaded successfully
2025-03-23 20:21:32,956 - INFO - Video loaded successfully
2025-03-23 20:21:32,956 - INFO - Video properties: 480x320, 23 FPS, 444 frames
2025-03-23 20:21:35,880 - INFO - Speed: 0.9ms preprocess, 29.0ms inference, 0.2ms postprocess
2025-03-23 20:21:35,926 - INFO - Speed: 0.9ms preprocess, 30.0ms inference, 0.2ms postprocess
2025-03-23 20:21:35,973 - INFO - Speed: 0.9ms preprocess, 29.7ms inference, 0.2ms postprocess
2025-03-23 20:21:36,020 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.2ms postprocess
2025-03-23 20:21:36,088 - INFO - Speed: 0.9ms preprocess, 50.6ms inference, 1.3ms postprocess
2025-03-23 20:21:36,134 - INFO - Speed: 1.1ms preprocess, 28.8ms inference, 0.3ms postprocess
2025-03-23 20:21:36,182 - INFO - Speed: 1.0ms preprocess, 30.7ms inference, 0.3ms postprocess
2025-03-23 20:21:36,230 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.3ms postprocess
2025-03-23 20:21:36,276 - INFO - Speed: 1.0ms preprocess, 29.5ms inference, 0.3ms postprocess
2025-03-23 20:21:36,322 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.2ms postprocess
2025-03-23 20:21:36,369 - INFO - Speed: 1.1ms preprocess, 29.8ms inference, 0.2ms postprocess
2025-03-23 20:21:36,415 - INFO - Speed: 0.9ms preprocess, 29.3ms inference, 0.3ms postprocess
2025-03-23 20:21:36,460 - INFO - Speed: 1.0ms preprocess, 28.4ms inference, 0.3ms postprocess
2025-03-23 20:21:36,505 - INFO - Speed: 0.9ms preprocess, 30.1ms inference, 0.2ms postprocess
2025-03-23 20:21:36,552 - INFO - Speed: 1.0ms preprocess, 30.1ms inference, 0.3ms postprocess
2025-03-23 20:21:36,599 - INFO - Speed: 1.0ms preprocess, 29.3ms inference, 0.5ms postprocess
2025-03-23 20:21:36,643 - INFO - Speed: 1.0ms preprocess, 27.9ms inference, 0.3ms postprocess
2025-03-23 20:21:36,690 - INFO - Speed: 1.0ms preprocess, 31.1ms inference, 0.4ms postprocess
2025-03-23 20:21:36,736 - INFO - Speed: 1.0ms preprocess, 28.8ms inference, 0.3ms postprocess
2025-03-23 20:21:36,790 - INFO - Speed: 1.0ms preprocess, 37.6ms inference, 0.2ms postprocess
2025-03-23 20:21:36,835 - INFO - Speed: 1.0ms preprocess, 28.7ms inference, 0.3ms postprocess
2025-03-23 20:21:36,881 - INFO - Speed: 0.9ms preprocess, 28.6ms inference, 0.4ms postprocess
2025-03-23 20:21:36,927 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.2ms postprocess
2025-03-23 20:21:36,973 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.2ms postprocess
2025-03-23 20:21:37,019 - INFO - Speed: 1.0ms preprocess, 29.0ms inference, 0.2ms postprocess
2025-03-23 20:21:37,066 - INFO - Speed: 1.0ms preprocess, 30.2ms inference, 0.2ms postprocess
2025-03-23 20:21:37,115 - INFO - Speed: 0.9ms preprocess, 32.3ms inference, 0.3ms postprocess
2025-03-23 20:21:37,161 - INFO - Speed: 1.0ms preprocess, 29.1ms inference, 0.3ms postprocess
2025-03-23 20:21:37,208 - INFO - Speed: 1.0ms preprocess, 30.1ms inference, 0.3ms postprocess
2025-03-23 20:21:37,254 - INFO - Speed: 0.9ms preprocess, 29.5ms inference, 0.2ms postprocess
2025-03-23 20:21:37,300 - INFO - Speed: 1.0ms preprocess, 29.3ms inference, 0.2ms postprocess
2025-03-23 20:21:37,348 - INFO - Speed: 1.0ms preprocess, 30.8ms inference, 0.5ms postprocess
2025-03-23 20:21:37,394 - INFO - Speed: 1.0ms preprocess, 29.0ms inference, 0.2ms postprocess
2025-03-23 20:21:37,440 - INFO - Speed: 1.0ms preprocess, 29.1ms inference, 0.2ms postprocess
2025-03-23 20:21:37,486 - INFO - Speed: 1.1ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:37,533 - INFO - Speed: 1.0ms preprocess, 29.5ms inference, 0.2ms postprocess
2025-03-23 20:21:37,580 - INFO - Speed: 1.0ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:37,626 - INFO - Speed: 0.9ms preprocess, 29.5ms inference, 0.3ms postprocess
2025-03-23 20:21:37,672 - INFO - Speed: 1.0ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:37,718 - INFO - Speed: 1.1ms preprocess, 29.3ms inference, 0.3ms postprocess
2025-03-23 20:21:37,765 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:37,811 - INFO - Speed: 1.0ms preprocess, 29.2ms inference, 0.3ms postprocess
2025-03-23 20:21:37,857 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.4ms postprocess
2025-03-23 20:21:37,902 - INFO - Speed: 1.0ms preprocess, 28.7ms inference, 0.3ms postprocess
2025-03-23 20:21:37,949 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.4ms postprocess
2025-03-23 20:21:37,996 - INFO - Speed: 1.0ms preprocess, 30.4ms inference, 0.3ms postprocess
2025-03-23 20:21:38,043 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.4ms postprocess
2025-03-23 20:21:38,090 - INFO - Speed: 1.0ms preprocess, 30.3ms inference, 0.3ms postprocess
2025-03-23 20:21:38,137 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.3ms postprocess
2025-03-23 20:21:38,184 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.3ms postprocess
2025-03-23 20:21:38,198 - INFO - Processed 100/444 frames
2025-03-23 20:21:38,229 - INFO - Speed: 1.0ms preprocess, 28.9ms inference, 0.3ms postprocess
2025-03-23 20:21:38,276 - INFO - Speed: 1.0ms preprocess, 30.2ms inference, 0.3ms postprocess
2025-03-23 20:21:38,323 - INFO - Speed: 0.9ms preprocess, 29.9ms inference, 0.3ms postprocess
2025-03-23 20:21:38,370 - INFO - Speed: 1.0ms preprocess, 29.9ms inference, 0.3ms postprocess
2025-03-23 20:21:38,416 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:38,462 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:38,509 - INFO - Speed: 1.0ms preprocess, 30.1ms inference, 0.3ms postprocess
2025-03-23 20:21:38,556 - INFO - Speed: 1.0ms preprocess, 30.2ms inference, 0.3ms postprocess
2025-03-23 20:21:38,602 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.3ms postprocess
2025-03-23 20:21:38,648 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.3ms postprocess
2025-03-23 20:21:38,696 - INFO - Speed: 1.0ms preprocess, 30.2ms inference, 0.3ms postprocess
2025-03-23 20:21:38,743 - INFO - Speed: 1.0ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:38,790 - INFO - Speed: 1.0ms preprocess, 30.6ms inference, 0.3ms postprocess
2025-03-23 20:21:38,837 - INFO - Speed: 1.1ms preprocess, 30.1ms inference, 0.3ms postprocess
2025-03-23 20:21:38,883 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:38,929 - INFO - Speed: 1.0ms preprocess, 29.5ms inference, 0.3ms postprocess
2025-03-23 20:21:38,975 - INFO - Speed: 1.0ms preprocess, 28.6ms inference, 0.3ms postprocess
2025-03-23 20:21:39,021 - INFO - Speed: 1.0ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:39,068 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.3ms postprocess
2025-03-23 20:21:39,115 - INFO - Speed: 1.0ms preprocess, 29.5ms inference, 0.4ms postprocess
2025-03-23 20:21:39,161 - INFO - Speed: 1.0ms preprocess, 29.3ms inference, 0.3ms postprocess
2025-03-23 20:21:39,208 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.3ms postprocess
2025-03-23 20:21:39,254 - INFO - Speed: 0.9ms preprocess, 29.0ms inference, 0.3ms postprocess
2025-03-23 20:21:39,300 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:39,347 - INFO - Speed: 1.0ms preprocess, 30.3ms inference, 0.3ms postprocess
2025-03-23 20:21:39,394 - INFO - Speed: 1.0ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:39,440 - INFO - Speed: 1.0ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:39,487 - INFO - Speed: 1.0ms preprocess, 29.2ms inference, 0.3ms postprocess
2025-03-23 20:21:39,534 - INFO - Speed: 1.0ms preprocess, 30.2ms inference, 0.3ms postprocess
2025-03-23 20:21:39,581 - INFO - Speed: 1.0ms preprocess, 30.1ms inference, 0.3ms postprocess
2025-03-23 20:21:39,628 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.4ms postprocess
2025-03-23 20:21:39,675 - INFO - Speed: 1.0ms preprocess, 30.6ms inference, 0.3ms postprocess
2025-03-23 20:21:39,721 - INFO - Speed: 0.9ms preprocess, 29.0ms inference, 0.3ms postprocess
2025-03-23 20:21:39,767 - INFO - Speed: 0.9ms preprocess, 30.0ms inference, 0.3ms postprocess
2025-03-23 20:21:39,814 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.3ms postprocess
2025-03-23 20:21:39,861 - INFO - Speed: 0.9ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:39,907 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:39,952 - INFO - Speed: 1.0ms preprocess, 28.5ms inference, 0.3ms postprocess
2025-03-23 20:21:39,998 - INFO - Speed: 0.9ms preprocess, 28.9ms inference, 0.3ms postprocess
2025-03-23 20:21:40,044 - INFO - Speed: 1.0ms preprocess, 29.3ms inference, 0.4ms postprocess
2025-03-23 20:21:40,089 - INFO - Speed: 1.0ms preprocess, 29.9ms inference, 0.3ms postprocess
2025-03-23 20:21:40,159 - INFO - Speed: 1.2ms preprocess, 53.5ms inference, 0.3ms postprocess
2025-03-23 20:21:40,206 - INFO - Speed: 1.0ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:40,251 - INFO - Speed: 1.0ms preprocess, 29.2ms inference, 0.3ms postprocess
2025-03-23 20:21:40,297 - INFO - Speed: 1.0ms preprocess, 29.5ms inference, 0.3ms postprocess
2025-03-23 20:21:40,343 - INFO - Speed: 1.0ms preprocess, 28.7ms inference, 0.3ms postprocess
2025-03-23 20:21:40,391 - INFO - Speed: 1.0ms preprocess, 30.6ms inference, 0.3ms postprocess
2025-03-23 20:21:40,436 - INFO - Speed: 1.0ms preprocess, 29.3ms inference, 0.3ms postprocess
2025-03-23 20:21:40,482 - INFO - Speed: 0.9ms preprocess, 29.0ms inference, 0.3ms postprocess
2025-03-23 20:21:40,528 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.3ms postprocess
2025-03-23 20:21:40,575 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.3ms postprocess
2025-03-23 20:21:40,621 - INFO - Speed: 0.9ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:40,669 - INFO - Speed: 1.0ms preprocess, 31.3ms inference, 0.3ms postprocess
2025-03-23 20:21:40,715 - INFO - Speed: 1.0ms preprocess, 28.7ms inference, 0.3ms postprocess
2025-03-23 20:21:40,762 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.3ms postprocess
2025-03-23 20:21:40,808 - INFO - Speed: 0.9ms preprocess, 29.2ms inference, 0.3ms postprocess
2025-03-23 20:21:40,854 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.4ms postprocess
2025-03-23 20:21:40,900 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.3ms postprocess
2025-03-23 20:21:40,947 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.3ms postprocess
2025-03-23 20:21:40,993 - INFO - Speed: 1.1ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:41,042 - INFO - Speed: 1.0ms preprocess, 31.6ms inference, 0.3ms postprocess
2025-03-23 20:21:41,087 - INFO - Speed: 1.0ms preprocess, 29.0ms inference, 0.3ms postprocess
2025-03-23 20:21:41,135 - INFO - Speed: 1.0ms preprocess, 30.8ms inference, 0.3ms postprocess
2025-03-23 20:21:41,181 - INFO - Speed: 1.0ms preprocess, 29.9ms inference, 0.4ms postprocess
2025-03-23 20:21:41,227 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.4ms postprocess
2025-03-23 20:21:41,274 - INFO - Speed: 0.9ms preprocess, 29.3ms inference, 0.4ms postprocess
2025-03-23 20:21:41,320 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.3ms postprocess
2025-03-23 20:21:41,366 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:41,413 - INFO - Speed: 1.0ms preprocess, 30.2ms inference, 0.3ms postprocess
2025-03-23 20:21:41,459 - INFO - Speed: 1.0ms preprocess, 29.5ms inference, 0.3ms postprocess
2025-03-23 20:21:41,506 - INFO - Speed: 0.9ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:41,553 - INFO - Speed: 1.1ms preprocess, 29.7ms inference, 0.3ms postprocess
2025-03-23 20:21:41,599 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:41,646 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.4ms postprocess
2025-03-23 20:21:41,691 - INFO - Speed: 1.0ms preprocess, 28.8ms inference, 0.3ms postprocess
2025-03-23 20:21:41,737 - INFO - Speed: 1.0ms preprocess, 28.8ms inference, 0.4ms postprocess
2025-03-23 20:21:41,783 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.3ms postprocess
2025-03-23 20:21:41,830 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.3ms postprocess
2025-03-23 20:21:41,876 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.4ms postprocess
2025-03-23 20:21:41,924 - INFO - Speed: 1.0ms preprocess, 30.9ms inference, 0.3ms postprocess
2025-03-23 20:21:41,970 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.3ms postprocess
2025-03-23 20:21:42,017 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.2ms postprocess
2025-03-23 20:21:42,063 - INFO - Speed: 0.9ms preprocess, 28.5ms inference, 0.3ms postprocess
2025-03-23 20:21:42,110 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.3ms postprocess
2025-03-23 20:21:42,157 - INFO - Speed: 1.0ms preprocess, 30.3ms inference, 0.3ms postprocess
2025-03-23 20:21:42,203 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.2ms postprocess
2025-03-23 20:21:42,249 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.3ms postprocess
2025-03-23 20:21:42,295 - INFO - Speed: 1.0ms preprocess, 29.2ms inference, 0.2ms postprocess
2025-03-23 20:21:42,342 - INFO - Speed: 0.9ms preprocess, 30.5ms inference, 0.3ms postprocess
2025-03-23 20:21:42,389 - INFO - Speed: 1.0ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:42,435 - INFO - Speed: 0.9ms preprocess, 29.8ms inference, 0.3ms postprocess
2025-03-23 20:21:42,481 - INFO - Speed: 1.0ms preprocess, 29.0ms inference, 0.3ms postprocess
2025-03-23 20:21:42,527 - INFO - Speed: 1.0ms preprocess, 29.5ms inference, 0.3ms postprocess
2025-03-23 20:21:42,573 - INFO - Speed: 0.9ms preprocess, 30.0ms inference, 0.3ms postprocess
2025-03-23 20:21:42,621 - INFO - Speed: 1.0ms preprocess, 30.3ms inference, 0.3ms postprocess
2025-03-23 20:21:42,666 - INFO - Speed: 1.0ms preprocess, 29.2ms inference, 0.3ms postprocess
2025-03-23 20:21:42,712 - INFO - Speed: 0.9ms preprocess, 29.1ms inference, 0.3ms postprocess
2025-03-23 20:21:42,759 - INFO - Speed: 1.0ms preprocess, 30.3ms inference, 0.2ms postprocess
2025-03-23 20:21:42,805 - INFO - Speed: 1.0ms preprocess, 29.2ms inference, 0.3ms postprocess
2025-03-23 20:21:42,852 - INFO - Speed: 1.0ms preprocess, 30.3ms inference, 0.3ms postprocess
2025-03-23 20:21:42,866 - INFO - Processed 200/444 frames
2025-03-23 20:21:42,898 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.2ms postprocess
2025-03-23 20:21:42,945 - INFO - Speed: 1.0ms preprocess, 30.9ms inference, 0.2ms postprocess
2025-03-23 20:21:42,992 - INFO - Speed: 1.0ms preprocess, 30.4ms inference, 0.2ms postprocess
2025-03-23 20:21:43,036 - INFO - Speed: 1.0ms preprocess, 28.6ms inference, 0.3ms postprocess
2025-03-23 20:21:43,082 - INFO - Speed: 0.9ms preprocess, 29.2ms inference, 0.2ms postprocess
2025-03-23 20:21:43,128 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.3ms postprocess
2025-03-23 20:21:43,175 - INFO - Speed: 1.0ms preprocess, 29.3ms inference, 0.3ms postprocess
2025-03-23 20:21:43,221 - INFO - Speed: 0.9ms preprocess, 30.2ms inference, 0.3ms postprocess
2025-03-23 20:21:43,274 - INFO - Speed: 1.0ms preprocess, 31.4ms inference, 0.3ms postprocess
2025-03-23 20:21:43,320 - INFO - Speed: 0.9ms preprocess, 30.2ms inference, 0.3ms postprocess
2025-03-23 20:21:43,366 - INFO - Speed: 1.0ms preprocess, 28.4ms inference, 0.3ms postprocess
2025-03-23 20:21:43,414 - INFO - Speed: 1.0ms preprocess, 31.4ms inference, 0.4ms postprocess
2025-03-23 20:21:43,462 - INFO - Speed: 1.0ms preprocess, 30.4ms inference, 0.3ms postprocess
2025-03-23 20:21:43,510 - INFO - Speed: 1.0ms preprocess, 30.6ms inference, 0.3ms postprocess
2025-03-23 20:21:43,560 - INFO - Speed: 1.0ms preprocess, 30.4ms inference, 0.3ms postprocess
2025-03-23 20:21:43,606 - INFO - Speed: 1.0ms preprocess, 28.7ms inference, 0.4ms postprocess
2025-03-23 20:21:43,653 - INFO - Speed: 1.0ms preprocess, 30.2ms inference, 0.2ms postprocess
2025-03-23 20:21:43,699 - INFO - Speed: 0.9ms preprocess, 29.8ms inference, 0.2ms postprocess
2025-03-23 20:21:43,747 - INFO - Speed: 0.9ms preprocess, 30.6ms inference, 0.4ms postprocess
2025-03-23 20:21:43,794 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.2ms postprocess
2025-03-23 20:21:43,842 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.2ms postprocess
2025-03-23 20:21:43,887 - INFO - Speed: 1.0ms preprocess, 28.5ms inference, 0.2ms postprocess
2025-03-23 20:21:43,932 - INFO - Speed: 0.9ms preprocess, 28.0ms inference, 0.2ms postprocess
2025-03-23 20:21:43,979 - INFO - Speed: 0.9ms preprocess, 30.6ms inference, 0.2ms postprocess
2025-03-23 20:21:44,025 - INFO - Speed: 1.0ms preprocess, 29.8ms inference, 0.2ms postprocess
2025-03-23 20:21:44,072 - INFO - Speed: 1.0ms preprocess, 30.1ms inference, 0.2ms postprocess
2025-03-23 20:21:44,118 - INFO - Speed: 1.0ms preprocess, 29.5ms inference, 0.2ms postprocess
2025-03-23 20:21:44,164 - INFO - Speed: 1.0ms preprocess, 29.9ms inference, 0.2ms postprocess
2025-03-23 20:21:44,235 - INFO - Speed: 1.0ms preprocess, 54.0ms inference, 0.2ms postprocess
2025-03-23 20:21:44,283 - INFO - Speed: 1.0ms preprocess, 30.1ms inference, 0.2ms postprocess
2025-03-23 20:21:44,331 - INFO - Speed: 0.9ms preprocess, 30.3ms inference, 0.2ms postprocess
2025-03-23 20:21:44,377 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.2ms postprocess
2025-03-23 20:21:44,424 - INFO - Speed: 1.0ms preprocess, 29.9ms inference, 0.2ms postprocess
2025-03-23 20:21:44,474 - INFO - Speed: 2.7ms preprocess, 32.3ms inference, 0.2ms postprocess
2025-03-23 20:21:44,520 - INFO - Speed: 1.2ms preprocess, 29.6ms inference, 0.2ms postprocess
2025-03-23 20:21:44,566 - INFO - Speed: 0.9ms preprocess, 29.9ms inference, 0.2ms postprocess
2025-03-23 20:21:44,612 - INFO - Speed: 1.0ms preprocess, 29.3ms inference, 0.2ms postprocess
2025-03-23 20:21:44,658 - INFO - Speed: 1.0ms preprocess, 29.7ms inference, 0.2ms postprocess
2025-03-23 20:21:44,704 - INFO - Speed: 0.9ms preprocess, 29.9ms inference, 0.2ms postprocess
2025-03-23 20:21:44,750 - INFO - Speed: 1.0ms preprocess, 29.5ms inference, 0.2ms postprocess
2025-03-23 20:21:44,797 - INFO - Speed: 1.0ms preprocess, 29.6ms inference, 0.2ms postprocess
2025-03-23 20:21:44,843 - INFO - Speed: 1.0ms preprocess, 30.0ms inference, 0.2ms postprocess
2025-03-23 20:21:44,892 - INFO - Speed: 1.0ms preprocess, 32.0ms inference, 0.3ms postprocess
2025-03-23 20:21:44,939 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.2ms postprocess
2025-03-23 20:21:44,985 - INFO - Speed: 1.1ms preprocess, 29.3ms inference, 0.2ms postprocess
2025-03-23 20:21:45,031 - INFO - Speed: 1.0ms preprocess, 29.4ms inference, 0.2ms postprocess
2025-03-23 20:21:45,077 - INFO - Speed: 1.0ms preprocess, 29.2ms inference, 0.2ms postprocess
